"ID","userID","method","timeStamp","duration","condition","values"
"249","18482691685545","in-situ","1536599069136","283836","4","FINAL_01:3;FINAL_02:2;FINAL_03:I think it could be a cool feature to use however I can hear how loud music is and don`t necessarily need it to be visualised;FINAL_04:I like the colours ;ARI_01:1;ARI_02:1;ARI_03:0;ARI_04:0;ARI_05:3;ARI_06:-3;ARI_07:-3;ARI_08:3;ARI_09:0;ARI_10:0;ARI_11:0;ARI_12:0;ARI_13:-3;ARI_14:1;ARI_15:0;ARI_16:0;ARI_17:0;ARI_18:0;ARI_19:0;ARI_20:0;ARI_21:0;ATTRAKDIFF_01:3;ATTRAKDIFF_02:6;ATTRAKDIFF_03:3;ATTRAKDIFF_04:3;ATTRAKDIFF_05:1;ATTRAKDIFF_06:2;ATTRAKDIFF_07:5;ATTRAKDIFF_08:3;ATTRAKDIFF_09:3;ATTRAKDIFF_10:7;ATTRAKDIFF_11:4;ATTRAKDIFF_12:2;ATTRAKDIFF_13:5;ATTRAKDIFF_14:5;ATTRAKDIFF_15:3;ATTRAKDIFF_16:6;ATTRAKDIFF_17:5;ATTRAKDIFF_18:6;ATTRAKDIFF_19:3;ATTRAKDIFF_20:7;ATTRAKDIFF_21:6;ATTRAKDIFF_22:3;ATTRAKDIFF_23:3;ATTRAKDIFF_24:6;ATTRAKDIFF_25:1;ATTRAKDIFF_26:3;ATTRAKDIFF_27:3;ATTRAKDIFF_28:7;SUS_01:1;SUS_02:-3;SUS_03:3;SUS_04:-3;SUS_05:0;SUS_06:-3;SUS_07:3;SUS_08:-3;SUS_09:3;SUS_10:-3;Q0-duration:30871;Q1-duration:77458;Q2-duration:67703;Q3-duration:94986"
"250","18482691685545","in-situ","1536599611445","251620","1","FINAL_01:3;FINAL_02:3;FINAL_03:I believe its rather useful to have such an artifact because it makes managing plantlife easier and even lets people grow plants that usually wouldnt be able to due to no-talent in that area;FINAL_04:It is a bit bulky ;ARI_01:0;ARI_02:0;ARI_03:0;ARI_04:0;ARI_05:3;ARI_06:-3;ARI_07:-3;ARI_08:3;ARI_09:0;ARI_10:0;ARI_11:0;ARI_12:0;ARI_13:0;ARI_14:0;ARI_15:0;ARI_16:0;ARI_17:0;ARI_18:0;ARI_19:0;ARI_20:0;ARI_21:0;ATTRAKDIFF_01:5;ATTRAKDIFF_02:4;ATTRAKDIFF_03:2;ATTRAKDIFF_04:3;ATTRAKDIFF_05:2;ATTRAKDIFF_06:1;ATTRAKDIFF_07:5;ATTRAKDIFF_08:1;ATTRAKDIFF_09:2;ATTRAKDIFF_10:7;ATTRAKDIFF_11:4;ATTRAKDIFF_12:2;ATTRAKDIFF_13:6;ATTRAKDIFF_14:5;ATTRAKDIFF_15:4;ATTRAKDIFF_16:4;ATTRAKDIFF_17:7;ATTRAKDIFF_18:4;ATTRAKDIFF_19:1;ATTRAKDIFF_20:7;ATTRAKDIFF_21:4;ATTRAKDIFF_22:4;ATTRAKDIFF_23:2;ATTRAKDIFF_24:6;ATTRAKDIFF_25:3;ATTRAKDIFF_26:3;ATTRAKDIFF_27:4;ATTRAKDIFF_28:7;SUS_01:3;SUS_02:-2;SUS_03:3;SUS_04:-2;SUS_05:2;SUS_06:-2;SUS_07:3;SUS_08:-3;SUS_09:3;SUS_10:-1;Q0-duration:74811;Q1-duration:68021;Q2-duration:38540;Q3-duration:108320"
"251","18482691685545","in-situ","1536600402897","497935","3","FINAL_01:3;FINAL_02:2;FINAL_03:It would definitely be useful to have that kind of artifact if only to not be surprised by drinking a cold beverage without warning;FINAL_04:I like that you can set a preferred temperature for your chosen beverage;ARI_01:0;ARI_02:2;ARI_03:0;ARI_04:0;ARI_05:3;ARI_06:-3;ARI_07:-3;ARI_08:3;ARI_09:0;ARI_10:0;ARI_11:0;ARI_12:0;ARI_13:0;ARI_14:0;ARI_15:0;ARI_16:0;ARI_17:0;ARI_18:0;ARI_19:0;ARI_20:0;ARI_21:0;ATTRAKDIFF_01:4;ATTRAKDIFF_02:6;ATTRAKDIFF_03:2;ATTRAKDIFF_04:5;ATTRAKDIFF_05:1;ATTRAKDIFF_06:2;ATTRAKDIFF_07:6;ATTRAKDIFF_08:2;ATTRAKDIFF_09:4;ATTRAKDIFF_10:7;ATTRAKDIFF_11:3;ATTRAKDIFF_12:3;ATTRAKDIFF_13:5;ATTRAKDIFF_14:5;ATTRAKDIFF_15:4;ATTRAKDIFF_16:7;ATTRAKDIFF_17:4;ATTRAKDIFF_18:7;ATTRAKDIFF_19:2;ATTRAKDIFF_20:7;ATTRAKDIFF_21:5;ATTRAKDIFF_22:4;ATTRAKDIFF_23:2;ATTRAKDIFF_24:5;ATTRAKDIFF_25:1;ATTRAKDIFF_26:3;ATTRAKDIFF_27:3;ATTRAKDIFF_28:6;SUS_01:2;SUS_02:-3;SUS_03:3;SUS_04:-2;SUS_05:3;SUS_06:-3;SUS_07:3;SUS_08:-3;SUS_09:3;SUS_10:-2;Q0-duration:28837;Q1-duration:97082;Q2-duration:38131;Q3-duration:128582"
"252","18482691685545","in-situ","1536600604032","4489","5","FINAL_01:2;FINAL_02:-1;FINAL_03:An indicator for carbonated water to check whether its already flat;FINAL_04:I believe that we become too reliant on those technologies which might make life harder if for some reason theyre not available anymore at some point. However it definitely makes life easier for a lot of people I can see it doing a lot of good especially for people with handicaps;Q0-duration:195816"
"258","59420323646347","online","1536609590840","142317","3","FINAL_01:1;FINAL_02:-2;FINAL_03:It might be useful to estimate the heat of the drink inside the cup faster than estimating the heattemperature with tactile sense ;FINAL_04:Usage of intuitive colors and dynamic change of colors regarding the temperature change;ARI_01:1;ARI_02:-2;ARI_03:0;ARI_04:-2;ARI_05:2;ARI_06:-2;ARI_07:-2;ARI_08:2;ARI_09:1;ARI_10:0;ARI_11:0;ARI_12:0;ARI_13:0;ARI_14:-2;ARI_15:1;ARI_16:1;ARI_17:-2;ARI_18:-3;ARI_19:-2;ARI_20:-1;ARI_21:-2;ATTRAKDIFF_01:7;ATTRAKDIFF_02:4;ATTRAKDIFF_03:3;ATTRAKDIFF_04:2;ATTRAKDIFF_05:2;ATTRAKDIFF_06:4;ATTRAKDIFF_07:4;ATTRAKDIFF_08:3;ATTRAKDIFF_09:3;ATTRAKDIFF_10:6;ATTRAKDIFF_11:3;ATTRAKDIFF_12:2;ATTRAKDIFF_13:5;ATTRAKDIFF_14:6;ATTRAKDIFF_15:5;ATTRAKDIFF_16:6;ATTRAKDIFF_17:3;ATTRAKDIFF_18:6;ATTRAKDIFF_19:2;ATTRAKDIFF_20:6;ATTRAKDIFF_21:4;ATTRAKDIFF_22:4;ATTRAKDIFF_23:2;ATTRAKDIFF_24:4;ATTRAKDIFF_25:2;ATTRAKDIFF_26:3;ATTRAKDIFF_27:2;ATTRAKDIFF_28:6;SUS_01:-1;SUS_02:-2;SUS_03:2;SUS_04:-3;SUS_05:1;SUS_06:-2;SUS_07:-1;SUS_08:-2;SUS_09:2;SUS_10:-2;Q0-duration:124448;Q1-duration:212058;Q2-duration:263859;Q3-duration:412157"
"259","59420323646347","online","1536610383724","61224","4","FINAL_01:3;FINAL_02:-2;FINAL_03:For me this artifact would be not that useful The volume display on the smartphone tv or laptop is for me more than enough;FINAL_04:I like its simple look and the usage of intuitive colors for displaying the changes of the volume;ARI_01:-1;ARI_02:0;ARI_03:1;ARI_04:-1;ARI_05:2;ARI_06:-3;ARI_07:-3;ARI_08:3;ARI_09:2;ARI_10:-2;ARI_11:-2;ARI_12:0;ARI_13:2;ARI_14:-2;ARI_15:0;ARI_16:2;ARI_17:-2;ARI_18:-3;ARI_19:2;ARI_20:-3;ARI_21:-3;ATTRAKDIFF_01:7;ATTRAKDIFF_02:5;ATTRAKDIFF_03:4;ATTRAKDIFF_04:2;ATTRAKDIFF_05:1;ATTRAKDIFF_06:5;ATTRAKDIFF_07:3;ATTRAKDIFF_08:6;ATTRAKDIFF_09:4;ATTRAKDIFF_10:7;ATTRAKDIFF_11:3;ATTRAKDIFF_12:2;ATTRAKDIFF_13:4;ATTRAKDIFF_14:6;ATTRAKDIFF_15:6;ATTRAKDIFF_16:6;ATTRAKDIFF_17:3;ATTRAKDIFF_18:6;ATTRAKDIFF_19:3;ATTRAKDIFF_20:6;ATTRAKDIFF_21:3;ATTRAKDIFF_22:3;ATTRAKDIFF_23:2;ATTRAKDIFF_24:4;ATTRAKDIFF_25:2;ATTRAKDIFF_26:4;ATTRAKDIFF_27:2;ATTRAKDIFF_28:5;SUS_01:-2;SUS_02:-3;SUS_03:3;SUS_04:-3;SUS_05:2;SUS_06:-3;SUS_07:-2;SUS_08:-3;SUS_09:2;SUS_10:-3;Q0-duration:53042;Q1-duration:1363;Q2-duration:132057;Q3-duration:340833"
"260","59420323646347","online","1536611023359","107791","2","FINAL_01:-2;FINAL_02:-3;FINAL_03:For me this kind of artifact doesnt suite to basic stuff like groceries;FINAL_04:;ARI_01:-2;ARI_02:-2;ARI_03:-1;ARI_04:-3;ARI_05:0;ARI_06:1;ARI_07:1;ARI_08:-1;ARI_09:-2;ARI_10:-3;ARI_11:2;ARI_12:-2;ARI_13:-2;ARI_14:-3;ARI_15:-3;ARI_16:-1;ARI_17:-3;ARI_18:-3;ARI_19:-1;ARI_20:-3;ARI_21:-3;ATTRAKDIFF_01:3;ATTRAKDIFF_02:2;ATTRAKDIFF_03:5;ATTRAKDIFF_04:2;ATTRAKDIFF_05:6;ATTRAKDIFF_06:5;ATTRAKDIFF_07:2;ATTRAKDIFF_08:6;ATTRAKDIFF_09:5;ATTRAKDIFF_10:3;ATTRAKDIFF_11:6;ATTRAKDIFF_12:4;ATTRAKDIFF_13:3;ATTRAKDIFF_14:2;ATTRAKDIFF_15:6;ATTRAKDIFF_16:3;ATTRAKDIFF_17:2;ATTRAKDIFF_18:3;ATTRAKDIFF_19:5;ATTRAKDIFF_20:3;ATTRAKDIFF_21:2;ATTRAKDIFF_22:2;ATTRAKDIFF_23:2;ATTRAKDIFF_24:3;ATTRAKDIFF_25:4;ATTRAKDIFF_26:6;ATTRAKDIFF_27:3;ATTRAKDIFF_28:5;SUS_01:-3;SUS_02:-1;SUS_03:0;SUS_04:-2;SUS_05:-1;SUS_06:1;SUS_07:-1;SUS_08:1;SUS_09:-2;SUS_10:0;Q0-duration:77825;Q1-duration:146861;Q2-duration:114544;Q3-duration:191940"
"261","59420323646347","online","1536611452340","40149","1","FINAL_01:2;FINAL_02:2;FINAL_03:It signals if the plant needs water and this helps if eg I am distracted by other stuff;FINAL_04:The design and usage of intuitive colors;ARI_01:2;ARI_02:2;ARI_03:2;ARI_04:2;ARI_05:3;ARI_06:-3;ARI_07:-3;ARI_08:3;ARI_09:3;ARI_10:2;ARI_11:-2;ARI_12:0;ARI_13:1;ARI_14:1;ARI_15:1;ARI_16:2;ARI_17:1;ARI_18:0;ARI_19:2;ARI_20:1;ARI_21:1;ATTRAKDIFF_01:2;ATTRAKDIFF_02:6;ATTRAKDIFF_03:2;ATTRAKDIFF_04:2;ATTRAKDIFF_05:1;ATTRAKDIFF_06:3;ATTRAKDIFF_07:6;ATTRAKDIFF_08:2;ATTRAKDIFF_09:2;ATTRAKDIFF_10:7;ATTRAKDIFF_11:2;ATTRAKDIFF_12:1;ATTRAKDIFF_13:5;ATTRAKDIFF_14:6;ATTRAKDIFF_15:2;ATTRAKDIFF_16:6;ATTRAKDIFF_17:6;ATTRAKDIFF_18:6;ATTRAKDIFF_19:2;ATTRAKDIFF_20:6;ATTRAKDIFF_21:6;ATTRAKDIFF_22:4;ATTRAKDIFF_23:1;ATTRAKDIFF_24:6;ATTRAKDIFF_25:1;ATTRAKDIFF_26:2;ATTRAKDIFF_27:2;ATTRAKDIFF_28:7;SUS_01:1;SUS_02:-3;SUS_03:3;SUS_04:-3;SUS_05:2;SUS_06:-3;SUS_07:2;SUS_08:-3;SUS_09:3;SUS_10:-3;Q0-duration:38181;Q1-duration:71036;Q2-duration:127545;Q3-duration:151409"
"262","59420323646347","online","1536612474913","2402","5","FINAL_01:-2;FINAL_02:2;FINAL_03:An artificat which shows the state of a dust bag regarding its approximate quantity;FINAL_04:Advantages They help to notice the state change of a certain everyday home situation more immediately
Drawbacks If you use many of them especially if they are of the same kind then it might be a confusing at the beginning
 ;Q0-duration:1019280"
"263","16735469086095","online","1536647326812","34596","3","FINAL_01:2;FINAL_02:-1;FINAL_03:;FINAL_04:;ARI_01:0;ARI_02:0;ARI_03:-2;ARI_04:-2;ARI_05:2;ARI_06:-3;ARI_07:-2;ARI_08:3;ARI_09:0;ARI_10:0;ARI_11:-1;ARI_12:1;ARI_13:-2;ARI_14:1;ARI_15:2;ARI_16:2;ARI_17:-1;ARI_18:-2;ARI_19:2;ARI_20:-1;ARI_21:-3;ATTRAKDIFF_01:3;ATTRAKDIFF_02:5;ATTRAKDIFF_03:2;ATTRAKDIFF_04:3;ATTRAKDIFF_05:2;ATTRAKDIFF_06:4;ATTRAKDIFF_07:6;ATTRAKDIFF_08:1;ATTRAKDIFF_09:2;ATTRAKDIFF_10:6;ATTRAKDIFF_11:3;ATTRAKDIFF_12:2;ATTRAKDIFF_13:5;ATTRAKDIFF_14:4;ATTRAKDIFF_15:4;ATTRAKDIFF_16:6;ATTRAKDIFF_17:6;ATTRAKDIFF_18:4;ATTRAKDIFF_19:2;ATTRAKDIFF_20:5;ATTRAKDIFF_21:6;ATTRAKDIFF_22:3;ATTRAKDIFF_23:3;ATTRAKDIFF_24:4;ATTRAKDIFF_25:2;ATTRAKDIFF_26:3;ATTRAKDIFF_27:4;ATTRAKDIFF_28:5;SUS_01:-2;SUS_02:-3;SUS_03:2;SUS_04:-2;SUS_05:1;SUS_06:-2;SUS_07:3;SUS_08:-2;SUS_09:2;SUS_10:-3;Q0-duration:115057;Q1-duration:80015;Q2-duration:150558;Q3-duration:25947"
"264","16735469086095","online","1536647625429","44018","2","FINAL_01:2;FINAL_02:-3;FINAL_03:;FINAL_04:;ARI_01:-1;ARI_02:-1;ARI_03:-3;ARI_04:-2;ARI_05:2;ARI_06:-2;ARI_07:-2;ARI_08:2;ARI_09:0;ARI_10:-3;ARI_11:-2;ARI_12:-2;ARI_13:-3;ARI_14:-2;ARI_15:-2;ARI_16:1;ARI_17:-1;ARI_18:-2;ARI_19:-1;ARI_20:-3;ARI_21:-3;ATTRAKDIFF_01:5;ATTRAKDIFF_02:4;ATTRAKDIFF_03:5;ATTRAKDIFF_04:3;ATTRAKDIFF_05:4;ATTRAKDIFF_06:5;ATTRAKDIFF_07:3;ATTRAKDIFF_08:6;ATTRAKDIFF_09:6;ATTRAKDIFF_10:5;ATTRAKDIFF_11:3;ATTRAKDIFF_12:3;ATTRAKDIFF_13:4;ATTRAKDIFF_14:4;ATTRAKDIFF_15:4;ATTRAKDIFF_16:3;ATTRAKDIFF_17:3;ATTRAKDIFF_18:5;ATTRAKDIFF_19:6;ATTRAKDIFF_20:6;ATTRAKDIFF_21:3;ATTRAKDIFF_22:5;ATTRAKDIFF_23:3;ATTRAKDIFF_24:2;ATTRAKDIFF_25:3;ATTRAKDIFF_26:4;ATTRAKDIFF_27:4;ATTRAKDIFF_28:3;SUS_01:-3;SUS_02:0;SUS_03:2;SUS_04:-2;SUS_05:0;SUS_06:-2;SUS_07:2;SUS_08:-2;SUS_09:2;SUS_10:-2;Q0-duration:51587;Q1-duration:89695;Q2-duration:101184;Q3-duration:11443"
"265","16735469086095","online","1536647958993","52588","4","FINAL_01:2;FINAL_02:1;FINAL_03:;FINAL_04:;ARI_01:1;ARI_02:1;ARI_03:-1;ARI_04:0;ARI_05:3;ARI_06:-2;ARI_07:-2;ARI_08:2;ARI_09:0;ARI_10:-1;ARI_11:-1;ARI_12:-2;ARI_13:-3;ARI_14:-1;ARI_15:-3;ARI_16:2;ARI_17:-1;ARI_18:-3;ARI_19:-2;ARI_20:-2;ARI_21:-3;ATTRAKDIFF_01:2;ATTRAKDIFF_02:5;ATTRAKDIFF_03:2;ATTRAKDIFF_04:2;ATTRAKDIFF_05:2;ATTRAKDIFF_06:2;ATTRAKDIFF_07:6;ATTRAKDIFF_08:2;ATTRAKDIFF_09:2;ATTRAKDIFF_10:6;ATTRAKDIFF_11:2;ATTRAKDIFF_12:2;ATTRAKDIFF_13:6;ATTRAKDIFF_14:6;ATTRAKDIFF_15:2;ATTRAKDIFF_16:7;ATTRAKDIFF_17:7;ATTRAKDIFF_18:5;ATTRAKDIFF_19:2;ATTRAKDIFF_20:6;ATTRAKDIFF_21:6;ATTRAKDIFF_22:3;ATTRAKDIFF_23:3;ATTRAKDIFF_24:5;ATTRAKDIFF_25:2;ATTRAKDIFF_26:3;ATTRAKDIFF_27:3;ATTRAKDIFF_28:5;SUS_01:0;SUS_02:-3;SUS_03:2;SUS_04:-2;SUS_05:2;SUS_06:-3;SUS_07:3;SUS_08:-2;SUS_09:1;SUS_10:-3;Q0-duration:62621;Q1-duration:67146;Q2-duration:133443;Q3-duration:17084"
"266","16735469086095","online","1536648234270","34344","1","FINAL_01:3;FINAL_02:2;FINAL_03:;FINAL_04:;ARI_01:2;ARI_02:2;ARI_03:0;ARI_04:-1;ARI_05:3;ARI_06:-3;ARI_07:-3;ARI_08:3;ARI_09:1;ARI_10:0;ARI_11:-2;ARI_12:1;ARI_13:-1;ARI_14:0;ARI_15:0;ARI_16:2;ARI_17:-1;ARI_18:-1;ARI_19:-2;ARI_20:-1;ARI_21:-1;ATTRAKDIFF_01:3;ATTRAKDIFF_02:5;ATTRAKDIFF_03:2;ATTRAKDIFF_04:2;ATTRAKDIFF_05:2;ATTRAKDIFF_06:2;ATTRAKDIFF_07:6;ATTRAKDIFF_08:1;ATTRAKDIFF_09:2;ATTRAKDIFF_10:5;ATTRAKDIFF_11:2;ATTRAKDIFF_12:1;ATTRAKDIFF_13:5;ATTRAKDIFF_14:5;ATTRAKDIFF_15:3;ATTRAKDIFF_16:7;ATTRAKDIFF_17:5;ATTRAKDIFF_18:5;ATTRAKDIFF_19:2;ATTRAKDIFF_20:6;ATTRAKDIFF_21:6;ATTRAKDIFF_22:3;ATTRAKDIFF_23:2;ATTRAKDIFF_24:4;ATTRAKDIFF_25:2;ATTRAKDIFF_26:2;ATTRAKDIFF_27:3;ATTRAKDIFF_28:5;SUS_01:2;SUS_02:-3;SUS_03:3;SUS_04:-3;SUS_05:1;SUS_06:-2;SUS_07:3;SUS_08:-2;SUS_09:2;SUS_10:-3;Q0-duration:55252;Q1-duration:75026;Q2-duration:98525;Q3-duration:11476"
"267","16735469086095","online","1536648276167","3100","5","FINAL_01:2;FINAL_02:-1;FINAL_03:;FINAL_04:;Q0-duration:38198"
"268","93208158327578","online","1536661160010","48155","2","FINAL_01:1;FINAL_02:2;FINAL_03:;FINAL_04:;ARI_01:-1;ARI_02:1;ARI_03:0;ARI_04:-1;ARI_05:3;ARI_06:-3;ARI_07:-2;ARI_08:3;ARI_09:0;ARI_10:-3;ARI_11:-1;ARI_12:-1;ARI_13:0;ARI_14:0;ARI_15:0;ARI_16:2;ARI_17:-1;ARI_18:1;ARI_19:3;ARI_20:-2;ARI_21:-3;ATTRAKDIFF_01:5;ATTRAKDIFF_02:4;ATTRAKDIFF_03:2;ATTRAKDIFF_04:5;ATTRAKDIFF_05:1;ATTRAKDIFF_06:2;ATTRAKDIFF_07:5;ATTRAKDIFF_08:3;ATTRAKDIFF_09:2;ATTRAKDIFF_10:7;ATTRAKDIFF_11:3;ATTRAKDIFF_12:2;ATTRAKDIFF_13:4;ATTRAKDIFF_14:4;ATTRAKDIFF_15:4;ATTRAKDIFF_16:5;ATTRAKDIFF_17:5;ATTRAKDIFF_18:4;ATTRAKDIFF_19:2;ATTRAKDIFF_20:7;ATTRAKDIFF_21:5;ATTRAKDIFF_22:4;ATTRAKDIFF_23:5;ATTRAKDIFF_24:3;ATTRAKDIFF_25:3;ATTRAKDIFF_26:4;ATTRAKDIFF_27:4;ATTRAKDIFF_28:7;SUS_01:-2;SUS_02:-2;SUS_03:3;SUS_04:-3;SUS_05:0;SUS_06:0;SUS_07:3;SUS_08:-2;SUS_09:0;SUS_10:-2;Q0-duration:309662;Q1-duration:310184;Q2-duration:427365;Q3-duration:22101"
"269","93208158327578","online","1536661536442","35565","3","FINAL_01:2;FINAL_02:-1;FINAL_03:;FINAL_04:;ARI_01:1;ARI_02:2;ARI_03:-3;ARI_04:-2;ARI_05:3;ARI_06:-2;ARI_07:-2;ARI_08:2;ARI_09:1;ARI_10:-2;ARI_11:1;ARI_12:-2;ARI_13:-2;ARI_14:0;ARI_15:1;ARI_16:2;ARI_17:0;ARI_18:0;ARI_19:0;ARI_20:-2;ARI_21:-2;ATTRAKDIFF_01:4;ATTRAKDIFF_02:4;ATTRAKDIFF_03:3;ATTRAKDIFF_04:3;ATTRAKDIFF_05:2;ATTRAKDIFF_06:3;ATTRAKDIFF_07:6;ATTRAKDIFF_08:3;ATTRAKDIFF_09:3;ATTRAKDIFF_10:6;ATTRAKDIFF_11:2;ATTRAKDIFF_12:3;ATTRAKDIFF_13:4;ATTRAKDIFF_14:5;ATTRAKDIFF_15:3;ATTRAKDIFF_16:6;ATTRAKDIFF_17:4;ATTRAKDIFF_18:5;ATTRAKDIFF_19:2;ATTRAKDIFF_20:5;ATTRAKDIFF_21:6;ATTRAKDIFF_22:4;ATTRAKDIFF_23:3;ATTRAKDIFF_24:5;ATTRAKDIFF_25:3;ATTRAKDIFF_26:4;ATTRAKDIFF_27:5;ATTRAKDIFF_28:5;SUS_01:1;SUS_02:-3;SUS_03:3;SUS_04:-3;SUS_05:1;SUS_06:0;SUS_07:3;SUS_08:-3;SUS_09:2;SUS_10:-3;Q0-duration:61148;Q1-duration:146475;Q2-duration:122023;Q3-duration:10225"
"270","93208158327578","online","1536661924806","27321","4","FINAL_01:3;FINAL_02:-3;FINAL_03:;FINAL_04:;ARI_01:-3;ARI_02:0;ARI_03:-2;ARI_04:-1;ARI_05:3;ARI_06:-3;ARI_07:-3;ARI_08:3;ARI_09:0;ARI_10:-2;ARI_11:-1;ARI_12:-2;ARI_13:-3;ARI_14:-2;ARI_15:1;ARI_16:1;ARI_17:0;ARI_18:2;ARI_19:-1;ARI_20:-2;ARI_21:-1;ATTRAKDIFF_01:5;ATTRAKDIFF_02:4;ATTRAKDIFF_03:4;ATTRAKDIFF_04:4;ATTRAKDIFF_05:3;ATTRAKDIFF_06:4;ATTRAKDIFF_07:6;ATTRAKDIFF_08:3;ATTRAKDIFF_09:4;ATTRAKDIFF_10:6;ATTRAKDIFF_11:3;ATTRAKDIFF_12:3;ATTRAKDIFF_13:4;ATTRAKDIFF_14:4;ATTRAKDIFF_15:4;ATTRAKDIFF_16:4;ATTRAKDIFF_17:4;ATTRAKDIFF_18:4;ATTRAKDIFF_19:4;ATTRAKDIFF_20:5;ATTRAKDIFF_21:6;ATTRAKDIFF_22:4;ATTRAKDIFF_23:4;ATTRAKDIFF_24:2;ATTRAKDIFF_25:3;ATTRAKDIFF_26:4;ATTRAKDIFF_27:4;ATTRAKDIFF_28:6;SUS_01:-3;SUS_02:-3;SUS_03:3;SUS_04:-3;SUS_05:-1;SUS_06:-2;SUS_07:2;SUS_08:-3;SUS_09:0;SUS_10:-3;Q0-duration:58463;Q1-duration:141999;Q2-duration:151758;Q3-duration:7924"
"271","93208158327578","online","1536662268551","77252","1","FINAL_01:3;FINAL_02:2;FINAL_03:;FINAL_04:;ARI_01:3;ARI_02:3;ARI_03:2;ARI_04:1;ARI_05:3;ARI_06:-1;ARI_07:-3;ARI_08:3;ARI_09:1;ARI_10:-1;ARI_11:0;ARI_12:0;ARI_13:-1;ARI_14:1;ARI_15:1;ARI_16:1;ARI_17:0;ARI_18:1;ARI_19:0;ARI_20:-1;ARI_21:-1;ATTRAKDIFF_01:4;ATTRAKDIFF_02:4;ATTRAKDIFF_03:4;ATTRAKDIFF_04:2;ATTRAKDIFF_05:1;ATTRAKDIFF_06:2;ATTRAKDIFF_07:6;ATTRAKDIFF_08:3;ATTRAKDIFF_09:2;ATTRAKDIFF_10:6;ATTRAKDIFF_11:2;ATTRAKDIFF_12:4;ATTRAKDIFF_13:4;ATTRAKDIFF_14:4;ATTRAKDIFF_15:4;ATTRAKDIFF_16:6;ATTRAKDIFF_17:4;ATTRAKDIFF_18:6;ATTRAKDIFF_19:1;ATTRAKDIFF_20:5;ATTRAKDIFF_21:4;ATTRAKDIFF_22:4;ATTRAKDIFF_23:1;ATTRAKDIFF_24:6;ATTRAKDIFF_25:3;ATTRAKDIFF_26:4;ATTRAKDIFF_27:3;ATTRAKDIFF_28:6;SUS_01:2;SUS_02:-2;SUS_03:3;SUS_04:-3;SUS_05:1;SUS_06:-1;SUS_07:3;SUS_08:-3;SUS_09:2;SUS_10:-3;Q0-duration:49761;Q1-duration:84699;Q2-duration:125297;Q3-duration:5866"
"272","93208158327578","online","1536662315529","1758","5","FINAL_01:2;FINAL_02:0;FINAL_03:The last one;FINAL_04:;Q0-duration:44490"
"273","94084965825178","online","1536693739583","43113","3","FINAL_01:2;FINAL_02:2;FINAL_03:;FINAL_04:;ARI_01:2;ARI_02:2;ARI_03:1;ARI_04:1;ARI_05:2;ARI_06:-2;ARI_07:-2;ARI_08:3;ARI_09:0;ARI_10:1;ARI_11:0;ARI_12:1;ARI_13:-1;ARI_14:1;ARI_15:1;ARI_16:1;ARI_17:1;ARI_18:1;ARI_19:0;ARI_20:0;ARI_21:0;ATTRAKDIFF_01:5;ATTRAKDIFF_02:4;ATTRAKDIFF_03:3;ATTRAKDIFF_04:3;ATTRAKDIFF_05:2;ATTRAKDIFF_06:2;ATTRAKDIFF_07:6;ATTRAKDIFF_08:2;ATTRAKDIFF_09:3;ATTRAKDIFF_10:6;ATTRAKDIFF_11:3;ATTRAKDIFF_12:3;ATTRAKDIFF_13:4;ATTRAKDIFF_14:5;ATTRAKDIFF_15:4;ATTRAKDIFF_16:5;ATTRAKDIFF_17:5;ATTRAKDIFF_18:6;ATTRAKDIFF_19:3;ATTRAKDIFF_20:6;ATTRAKDIFF_21:4;ATTRAKDIFF_22:5;ATTRAKDIFF_23:3;ATTRAKDIFF_24:5;ATTRAKDIFF_25:3;ATTRAKDIFF_26:3;ATTRAKDIFF_27:3;ATTRAKDIFF_28:6;SUS_01:0;SUS_02:-3;SUS_03:2;SUS_04:-3;SUS_05:1;SUS_06:-2;SUS_07:2;SUS_08:-3;SUS_09:1;SUS_10:-3;Q0-duration:98859;Q1-duration:220351;Q2-duration:274515;Q3-duration:37236"
